n_threads,tamanho_entrada,t_io,t_processamento,t_total
8,2048,0.229204,0.960642,1.189845
8,2048,0.230311,0.982656,1.212968
8,2048,0.236164,0.973782,1.209945
8,2048,0.255571,0.989354,1.244925
8,4096,0.964697,4.039583,5.004280
8,4096,0.929336,3.883807,4.813143
8,4096,0.984470,3.908865,4.893335
8,4096,0.925568,3.878618,4.804186
8,4096,0.958123,3.926571,4.884694
8,4096,0.957909,3.901400,4.859310
8,4096,2.722356,3.814852,6.537207
8,4096,0.948425,3.832841,4.781266
8,4096,0.990558,3.868124,4.858682
8,4096,0.904791,4.097852,5.002642
8,8192,3.540179,15.240815,18.780994
8,8192,3.796130,15.908035,19.704165
8,8192,3.647404,15.786309,19.433714
8,8192,3.659627,15.572876,19.232504
8,8192,3.962111,15.864086,19.826196
8,8192,4.009792,15.880505,19.890297
8,8192,6.017136,15.821346,21.838482
8,8192,3.943348,15.335935,19.279283
8,8192,3.611535,15.611831,19.223366
8,8192,3.622484,15.758557,19.381041
16,16,0.000067,0.000482,0.000548
16,16,0.000059,0.000383,0.000442
16,16,0.000067,0.000388,0.000455
16,16,0.000057,0.000420,0.000477
16,16,0.000060,0.000444,0.000504
16,16,0.000067,0.000412,0.000479
16,16,0.000059,0.000432,0.000491
16,16,0.000063,0.000373,0.000435
16,16,0.000057,0.000368,0.000425
16,16,0.000067,0.000430,0.000497
16,32,0.000094,0.000759,0.000853
16,32,0.000099,0.001059,0.001158
16,32,0.000094,0.000580,0.000674
16,32,0.000103,0.000723,0.000825
16,32,0.000094,0.000599,0.000693
16,32,0.000101,0.000634,0.000735
16,32,0.000098,0.000587,0.000684
16,32,0.000094,0.000774,0.000869
16,32,0.000095,0.000592,0.000688
16,32,0.000109,0.000735,0.000844
16,64,0.000246,0.002136,0.002383
16,64,0.000239,0.001291,0.001530
16,64,0.000218,0.001692,0.001909
16,64,0.000277,0.002183,0.002460
16,64,0.000221,0.001425,0.001646
16,64,0.000217,0.001864,0.002081
16,64,0.000220,0.001599,0.001819
16,64,0.000220,0.001936,0.002156
16,64,0.000223,0.001146,0.001369
16,64,0.000218,0.001786,0.002004
16,128,0.000741,0.004631,0.005372
16,128,0.000736,0.003658,0.004393
16,128,0.000832,0.004291,0.005123
16,128,0.000900,0.004343,0.005243
16,128,0.000803,0.003921,0.004724
16,128,0.000803,0.005163,0.005966
16,128,0.000841,0.005104,0.005945
16,128,0.000795,0.004122,0.004916
16,128,0.000857,0.004405,0.005262
16,128,0.000840,0.004411,0.005251
16,256,0.003248,0.018284,0.021532
16,256,0.003790,0.019101,0.022891
16,256,0.003483,0.016731,0.020213
16,256,0.003540,0.016401,0.019940
16,256,0.003848,0.016006,0.019854
16,256,0.003415,0.017592,0.021007
16,256,0.003441,0.016252,0.019693
16,256,0.003650,0.017630,0.021280
16,256,0.003630,0.017468,0.021098
16,256,0.003609,0.018075,0.021684
16,512,0.013461,0.058372,0.071833
16,512,0.012726,0.061408,0.074134
16,512,0.013731,0.061416,0.075147
16,512,0.012827,0.060190,0.073017
16,512,0.012863,0.058112,0.070975
16,512,0.013903,0.065568,0.079472
16,512,0.013789,0.062918,0.076707
16,512,0.012905,0.068543,0.081448
16,512,0.014634,0.061617,0.076252
16,512,0.012965,0.059886,0.072851
16,1024,0.052413,0.242355,0.294768
16,1024,0.052393,0.255077,0.307471
16,1024,0.050237,0.240938,0.291175
16,1024,0.053724,0.244402,0.298126
16,1024,0.053250,0.255134,0.308384
16,1024,0.049883,0.258786,0.308669
16,1024,0.050990,0.245587,0.296578
16,1024,0.052506,0.251453,0.303959
16,1024,0.051515,0.254692,0.306207
16,1024,0.058650,0.240344,0.298994
16,2048,0.223897,0.984384,1.208281
16,2048,0.241036,0.983799,1.224835
16,2048,0.252071,0.996128,1.248199
16,2048,0.253562,0.973243,1.226805
16,2048,0.238512,1.076805,1.315316
16,2048,0.265469,1.085223,1.350692
16,2048,0.221156,0.944285,1.165441
16,2048,0.237989,1.006204,1.244193
16,2048,0.239600,0.973820,1.213420
16,2048,0.239737,1.011108,1.250845
16,4096,0.991385,3.921419,4.912804
16,4096,0.996157,3.900620,4.896776
16,4096,0.978938,4.082875,5.061813
16,4096,0.900688,3.887591,4.788280
16,4096,0.958304,4.456183,5.414487
16,4096,2.857658,3.784441,6.642099
16,4096,1.213048,3.783014,4.996063
16,4096,0.947215,3.776574,4.723789
16,4096,0.981460,4.256601,5.238062
16,4096,0.946278,4.075339,5.021616
16,8192,3.652379,15.380044,19.032423
16,8192,3.949203,15.523225,19.472427
16,8192,4.033980,15.599413,19.633394
16,8192,5.528366,16.626483,22.154849
16,8192,3.569942,15.494456,19.064398
16,8192,3.694968,15.444440,19.139408
16,8192,3.823245,15.293582,19.116827
16,8192,3.871892,15.342400,19.214292
16,8192,3.609905,15.785211,19.395116
16,8192,6.392852,15.265706,21.658558
32,16,0.000062,0.000693,0.000755
32,16,0.000057,0.000574,0.000631
32,16,0.000060,0.000602,0.000663
32,16,0.000056,0.000538,0.000594
32,16,0.000055,0.000533,0.000588
32,16,0.000052,0.000517,0.000569
32,16,0.000060,0.000723,0.000783
32,16,0.000080,0.001160,0.001240
